KeywordID,Frequency
1087657c9bccb07a,    1
1087a5919a03e32c,    0
1089916ad13c65b2,    0
1089dbf5a7974317,   90
108c064ec8880cc3,   25
108ca8a7aee06d30,    1
108da40e44750e1c,    1
108da61af7a2eb16,  982
108dae80f228ff42,    9
108e09e6b2c4ea88,   49
108e24b1739a9e41,   11
108ea3bcb278576d,    1
108f18c2baecae13,    3
108f7768a1183290,    2
10917b839a88d38f,    0
1093a5959a166880,    4
10940a74c31c0f55,    0
1094354cfa61b980,    2
1095fd88ebf7d82b,    0
1097dbd713fa232c,    0
10998259c7b4b091,   37
109a60f349184ec9,    3
109d6c2b306696ad,    1
109de0ee11624d38,    1
109e124d5d45b17d,  144
109ef3ffd1502e3f,   46
109f911539a5408e,   31
10a02ca148a97389,    1
10a05421e2427458,  717
10a0af099e3d8c52,    8
10a0b2ba95421ebd,   14
10a12c1b7fe8f388,    4
10a1e359a72bfb0d,   35
10a3377c1220a351,    2
10a41cb2c31d8cdb,   35
10a518d0d080884f,   30
10a5a8c11d5ee613,  160
10a658d3ae0e1f56,    1
10a84dc895ff99d3,   10
10a87b37053a735c,    0
10a9340816e3612d,    2
10ac2d93ac0ccae6,    0
10ae9418447a6211,    5
10b066e1704bea6d,    0
10b06e74eb81a097,    1
10b202c753f1c08c,   10
10b2dac4b3b7f257,    3
10b3e4c59f0e7990,    4
10b4a15794772e28,    0
10b4e22f23b86cc1,    7
10b527df028f9f4c,    1
10b53681653febee,   20
10b5530f26af0c22,    0
10b602b4451e1542,    4
10b64fd59372cc70,    1
10b6b278aaa6d3ac, 9911
10b96359cb11311c,  120
10ba24f65ccb885a,    4
10bf65bf7121b444,    3
10bfaf93a3538cd0,    3
10bfe95865f0278a,   38
10c1e3f74908a394,    3
10c1fc4c90737665,    0
10c2000cf251b898,    2
10c22b8197585d8d, 1242
10c277d14df9c3a6,    3
10c3633dc5f5f316,    4
10c37992c7cfa566,  210
10c3e67f52dedf28,   16
10c4be4a371e249b,  773
10c4de3fc4073689,    6
10c62365d7b35bb5,   14
10c66a5d8d99740b,    4
10c6a55191887727,    5
10c725ddd05a016e,   11
10c7bb86fe5a5bb9,18276
10c7cd9b8821b1ec,    2
10c89607cac73b8f,    0
10c8b61556691435,  527
10c8bc1eeed44bc0,   94
10c8cdf106bb5303,   58
10c917a2e54ef193,  109
10c95f48278aed6d,    4
10ca4434aef511ff,    0
10caf48bb06416fa,    1
10cb724b5d31a88e,   34
10cb976d3ea6e221,   41
10cdd2ba95719f4c,    7
10cdeb192b73c901,    6
10ce0a5dbf88c994,    2
10ce208469337b1f,    8
10ce65548a858d39,    2
10cf783b635c4a09,    2
10d0669cfa1e80c5,    0
10d30256f6849e33,  307
10d30edb62865825,   13
10d3123be4e1802e,    0
10d31e5a06a8cf6a,  140
10d3555feba76016,   16
10d40d1c284729d7,    0
10d6d511fed21144,    0
10d70952a7365b24,   53
10d79ce39285085d,    1
10d9264d63223cf1,    4
10dc3e406837f858, 1821
10dc6cc3c13d033e,    0
10ddc78b6c9a1af3,    3
10ddd963edb624e3,    2
10de1b788a9a0c67,   49
10dee98feb499c8e,    1
10df3fc72ce2ad75,    0
10e14aa8ff53b220,    0
10e2a758d4768b12,    2
10e2c8450b0884d4,    1
10e30f342c4f0e6a,    5
10e56cc065d1aa58,    4
10e83d22380dd30a,    5
10e89911a1389fdb,    2
10e8c304db7c7735,    0
10e91813804cd0ae,    1
10e9c2f186227873,   22
10ea300ba5b8580b,    0
10ea8d4b7b96220d,   40
10eadb2a09351364,    0
10eb5e3e090ec1a0,    0
10eb9e8f5feed6bd,    0
10ec5ed4d35679f7,    7
10edbfec1924f654,   63
10ee1caf4fb43b16,    0
10ef9828f25431d1,    0
10f0bab1f4828f13,    4
10f1969f2ef62ebe,    0
10f1b99fc25ad035,  388
10f25717ff31c05b,  424
10f4c27169adab12,   47
10f71c0da041e3eb,    4
10f737201c902f45,    2
10f7a5ef3aff9823,    0
10f7b0e1d56f56cd,    1
10f8681ae2edd473,    3
10f8c4407b1dc15e,    0
10fa3bb9974bf85d,   56
10fa42225b5d6987,    2
10fa99397e67557f,  215
10fc10caac50c3fd,   21
10fe86946abac1e0,    2
10ff5d249fc7c4d9,    0
10ff75a79e1d7956,    5
10ffec53ac685964,    1
1100bf425305519e,    2
1100e038c5065a16,   27
1101670c4d433adc, 1460
11028b2db80ef88c,    3
1102d5c06eceb00c,   87
1102f4868c740644,    1
1104d49f034eab23,    1
11063db3193bfc76,  124
11073f63c13c4bcb,    0
11075c1526144a83,    5
11079a31897c410f, 5230
11082f5e92323369,    9
11089a230476dff6,   48
11090b8e0ce14295,    5
11091742627e1aaa,  192
110976849bccb76c,    1
11097b3ce7698d61,  374
11098b3fcb0ffb24,   25
110a046fdcaf640e,   10
110a334d11228a8e,    4
110aab543176cecf,   24
110b5ff995b8f279,   34
110c42463f8da42a,    0
110f2dd470da20fd,    0
110f9da1607a3911,   15
110fc5d9932ca592,    4
11104b94757914ab,    2
1111f38f8502f819,    9
11126abc3fcca575,   27
1113fb8844b0696b,   80
1115beae4ce47e63,    7
1116cabdb4717528,    0
111a95b41525bf57,   28
111b60398e77ae32,   23
111b9dd867b4ee1c, 3413
111ba43323a3c3d1,    2
111bcf29a35adaa1,    8
111beb9d1c44bb6f, 8833
111d2fed3ae693f1,  202
111d90964ce0b76c,   11
111e04de9de3eff9,    6
111ee9e49aa59abb,    4
111fb8003d547eb6,    0
111febc5fae8d8f7,    0
11200695e8e2dd1c,   27
1121650506925cf0,    1
1121ceab526da547,    3
11220566b2ac86b4,   82
1122190a19c727f6,    1
1122d8ee1b1ff5d5,  714
1122f07c70c89ff1,    3
1123bc97e75aecc1,    0
1126b2847c618226,    7
1126ee990b2d3bfa,  225
1128552ca8682bb6,    0
112a77a95edb2c92,  136
112bdead6f4ebe4b,    1
112c7e6be21cff03,    1
112d07e2051a255d,    8
112e52efda0fae9f,   43
11314acfd13329ca,   73
1131ddcda12dd46b,    0
113477d6306f8d0c,    2
1134833bc91443d5,   11
1136ae2a7e0875ec,   22
11384459f800e263,   20
11389a7bb375dbd4,    1
11390349911eb415,    0
113a239cebd6ad66,    0
113ab6ad6dc58561,    0
113d6914f2a3dbe9,    0
113dc724611c6f29,   25
113e1197d3eb791a,    2
113e20cda57305bb,    1
113e664f83a40ebb,   13
113e9e1658355aab,   22
113f19fb4833c259,   12
113f5cb9a388810c,   21
114066f23b09c79d,    0
1142b753fd9324e9,    2
1142fa39e8f494ed,    5
114367d4bca54932,  395
11457fa1b886d7ad, 3291
114664ae9fd5a272,    8
1149009aefb5e3da,    3
114b28e35f3792db,   27
114dac6a7cb1bd69,    0
114ded0fb47552e7,    0
114e5b7d7b66f6b7,   14
114ed3e619a471f9,    4
114edb410ce604bd,    0
115422c7edc2c3a0,    1
115480a097350c9a,    3
115754933e003c49,    3
115939aac5337d77,    3
11597c0595f2600f,   11
115a3506d0531cc1,    5
115a7b141b1989b4,    1
115cad48e0132332,   17
115ce68c54b5dccc,    1
115d361046f28021,41895
115e2b9b6e43cd09,    2
115ea40384633824,    9
115ee3164bd3e077,    0
115f2e6d3191ddcc,   24
115f9402a1a02eef,   41
115ff4a46093efb4,    2
11610763f10a615f,    1
11614eb54383cfa9,   36
11619b395ee9e6d0, 2174
1161db0b21c008bf,    0
11620b3d4a8da32a,   12
1162f9268c219570,    0
11630f10e542a09e,   29
11655c6a1e2843de,   54
11663199cf1be1e2,    5
11675b8e9835f6b6,    5
11682ef82b384dd1,   12
1168ad1c6409e4b6,  411
1169244a60dff1a7,    4
116947da318f7248,   12
1169c65f2c603916,   10
116cfa60b6f89c78,14000
116e2dce5323f56a,    6
116e80301b961b2e,115514
116f0d750225bac9,    3
116fbc0fbf187f87,    3
11701e88a64f783a,    0
1170458a16993d4e,    0
11717bfdd8dd77c3,    0
11720ff8c9250774,    0
11740b8643f24c53,    3
117505c1bcb35cdc,   35
1175f7109d25e47a,    0
11764d0b1207b435,    3
1177ba47fa5a473f,    2
1177d59120306c88,    1
1178501874729391,    3
11790271551ee730,  178
117ac03ea503afbe,   46
117cba9001bb4f7d,   15
117e0d6086d2f5c5,    0
117e4e0951be69bf,   40
117ee6a9526510db,    6
11804a28e208e583,   21
1180eb6527f163a8,   23
1180f68814a97608,    1
1182c91424e7a6de,    7
118330db4cd1d901,    0
1184d463bb60cab6,   10
1184e3de2b8f6b62,    6
11854c6af8c153b6,    5
1185cbe6f993a698,    6
1186911b6dabecae,    0
1187398d26deae4a, 4108
1187f6b8373bd45a,   11
1187fe1fb3817554,   79
1188744fa46591a7,  174
1189626a3d604fd1,   13
1189f47884a7ea48,   24
118ad4778d36cf31,    9
118add7aab1b4a28,    0
118b2fa3c2382528,    1
118c9bf308450a0a,    2
118e6007d89b622f,    1
118e84d31ca1c8d5,  385
118e9a1494fe2932,    0
1190e5652213c84a,    2
1191517a310c4f6e,   13
119390febc1c6d01,   20
11941a84bbd8317a,    1
119461fc23c62417,    1
119485167725c2f1,    3
119508e7761b35bf,   93
119580871d5c0aa6,    2
1195b9776f9db8de,    0
11962f85a49386a7,    5
1196540b2c21c02f,    0
11989f11397806bd,    0
1198c756adb2d884,    2
1198e56b2f9f17de,  684
11991f7f47a7cd79,   13
1199cd4f2517a64f,    9
1199edfbe191ab40,  104
119a093c7062b7fd,  376
119a3f056906cbdd,   46
119a586c82bba99d,   17
119cf5b1d7872172,  261
119d29b7c5ed7041,    1
119e4d0f2559eb5b,   24
119efc1d12bbe5cb,    7
119fb8b277f083c7,    0
11a0c72676e65a06,   30
11a178202b0e3851,    2
11a1eb35afb3abf2,   34
11a2522209067f03,    0
11a293a7bb1ab18f,   60
11a2a913e158758c,   28
11a2d5f58254feef,   25
11a40a77d86ea118,  126
11a4f8b66e663cc8,   11
11a61bc9b969b039,    1
11a626a689916229,    4
11a647629c3efd6b,    0
11a6d55833e26768,    5
11a71b06392b0447,   15
11a796ec75b53540,    0
11aa6cb7f9ff0cc1,    3
11aab647aa5630bf,    0
11ab9b038add3d98,    0
11acb1069d5c1e1b,    1
11ad2da67a7dc0e6,   19
11ae56c0fb0548c4,    0
11aee2a838d531f6,   13
11afe95771d3ecf0,  550
11b002a16d55f265,    0
11b047e4eb0d8953,16938
11b058c1a1fb57f1,   43
11b0ca51b954cac7,    0
11b3311fd8144b3a,89895
11b38e3cdbee4c30,    0
11b49dcf04cd9355,    2
11b6785486a5fca9,    3
11b71d3907686389,    0
11b816885a96314d,    0
11b9ce822d565eaf,  375
11b9fabe28a11994,   83
11ba3ce6c9fb483a,    6
11baa6697b859928,    1
11bbc0968c0cba0f,    0
11be462d96113ff7,    3
11bec98dd9552936,   34
11bf7d6eeb9c7c96,    8
11c06329f56bb5ea,    0
11c08b9e37552788,    0
11c210c4addbc603,    0
11c6d6d51b932088,    0
11c7548e60ae9462,    0
11c7891d126f6a39,    2
11cacfd088be8926,    0
11cb29adcd4ecbd4,   18
11cb69a40daab732,    0
11ccaebd07263ff1,    0
11ccb8bec082351d,   10
11cd3963fc18cc64,   25
11cfe40dfcb23d6e,    1
11d13250b8e48ba3,   12
11d1b42cc8f41e6b,    3
11d2478ac8e63dbd,    1
11d2ed497e1b2670,    1
11d3c1c4222f2c1a,    0
11d3fe08e9429bf7,    4
11d52b895f38edd3,    0
11d5c0cb2d4e65ed, 2228
11d6c4286b2003ce,    0
11d99882a14e57bb,    0
11dbe13f9f361253,    0
11df137e824d8dec,    0
11e02d82d860051c,    2
11e14fa41ec74f54,    0
11e2296a069a87e3,  252
11e371f256b3443a,    1
11e4a066a418e809,    0
11e4ac567407c079,    2
11e4e62dce91d4b9,    0
11e58c4e86142cff,   57
11e67bbd2f4636bb,   30
11e6937fac24d35b,    2
11e75a34efc55fb0,    3
11e829af238e3d48,    0
11e9a67a87b14e00,  240
11e9ba085df3bcf9,   14
11eab8a5895789ad,    4
11ece9494b707b64,    2
11ee49316d019eda,    0
11eebb10facd8002,   17
11f06f922d1468e3,    0
11f127781aad76d4,   19
11f1a110d56e13ec,    0
11f1b5fa956f203d,  102
11f2265c91407f4a,    3
11f3b0a0b588a2a3,    3
11f582668fa2c233,  373
11f5bf0d4b2e616b,    7
11f700d636f44e74,   99
11f75df2a12a3669,   12
11f810d6dbda5a97,   13
11f9a7563e9753e4,  125
11fac5181f6c2f28,   32
11fb7599650035f2,  118
11fc13d904cff4e7,    2
11fd43756e04a6ce,    1
11fe3cdcea9812ad, 1544
11ffafe253b5ccf0,   13
1200dfc7686fefbf,   14
1201a68c4e101e9e,    7
12038c2c4385700e,    5
1204db3c3b8e1ebe,    5
1205d35e236c9376,    0
1206014196dce767,    0
120604e818d7574a,    0
12062aa45f965bdb,    1
12068b28c6392141,    0
12075395c5402862,   76
12076954e2a51395,    0
1207ee6ef5250b8b,    0
1208793520f15762,    3
1209728ba1a26d5f,  518
120a1aa4b7a9a920,   10
120aeda7d920d193,   21
120bbd3f6e724ee2,    1
120c5d224f38f63a,   25
120d56b891d1b65d,    2
120df10898f3b84b,    2
120e33544fc5f71b,    2
1210709320b62034,    1
12107f3742d6632a,    0
121152f4706899c0,    9
121210f553ea509d,   30
1212dfc855577191,    5
121348d115f2c1de,    4
12152aed565e748a,    6
1215f4490ff970fb,    0
1216ad742c1c2e03,  506
12174a25100cd0e7,    3
1217dfa05199956e,   76
12182dc61e145066,    3
1218bf741d600507,   27
12195aebdc23013b,    6
121990b51927a7dc,    2
121a4064a32f1d1a,    3
121bca46e8d36c7d,    1
121c37bd7147e3be,   29
121d07503a401a16,  163
121d545a0bc6a088,    4
12203358deb14e4a,   17
1221d31e1bb8a1bd, 1228
1221e892642a0082,    1
122256939167ab3b,  173
12276af07b56e854,    0
1229226129fb85b3,    0
122a97bebf8c81c0,    0
122b60c6edf3b489,    8
122c518aeed5909e,    3
1230debff51de98a,   12
1233b15c9f668f50,    2
12341a23641f6c49,   12
123506d1be84d271,   12
12381912c3ee3883,    0
12392c1a346f44ca,   26
12392ec9a7ad996d,    3
1239a153349abdfc,   78
1239c8ed5fd93519,   13
123a9493b51e54b9,    0
123d636b57224f67,    8
123dc8aaddcc155d,   41
123de27b00faf1f3,    0
123ec6c738979cbb,    1
124165e180bea968,   22
124168e34938527e,    3
1241f0d532c1571b,    1
124241f0999bce8c,   11
1242bfe5fa89fa0d,    0
1246d36c390c04a9,    0
1246e76debb91025,    2
124b59eae345c724,    5
124ba80acc094608,   25
124bb7490bb374a3,  111
124c564785dc636a,    1
124c5c8c344ae249,   18
125058027404eb19,    2
12513876dba5c7bb,    0
1251b84c77a20ed5,    5
12521d382c82e667,  228
1253a7a57292b6af,    0
12555c04ba0c624c,    6
12556c3891e62ef5,    0
12558147e0581cba,    0
12568e4ce9ad2e1b,   20
1258101bd4056295,    0
1258966c79e9124f,   13
12598b0bc32559b4,    0
125b33888907397f,   12
125b6315a4274616,11557
125b70b8193585e5,   12
125b96a89074458e,    0
125cca6e3b58d5ee,   33
125d97d319250128,  214
125ecdecbd9a7e76,   84
125fcfb34b88f4f8,    1
1260d91388985750,    7
1261267f9e42f97c,   51
1261fb103b3aa6b4,  104
1262880e69fa1d15,    2
12628ce68b6fcaa9,    2
12642d41f08829a7,   21
12643758dc7f41ae,  703
1264df0d4436c67a,   23
12651de141be1285,   17
12666f68c8885c30,    2
1266aeac9fa220fd,    2
1266ff0ed55dc12c,   25
12672ac4cbff6fea,    0
1267e904207f5843,    1
12682ba99bbe3963,    2
1268b41840b20db2,   18
126915a3266fa398,  342
1269d6777865aec1,   73
1269dc35cc248124,   37
126a208834fa7b71,    3
126a33294d0d5d2f,   10
126b234ddb6ff6e3,    9
126be9f311a187db,    0
126c6ed3b2706104,   37
126c88034e226998,    3
126cb33392cc6db5,   42
126ce9ccdfcf1b71,  138
12700823faaac91b,  318
1270c4bd7c1ddaa1,    3
1272995fc659701b,   10
1273869e928d13a7,    0
1275976fdf100688,    1
12759a8a12ff9d32,  101
1275a5f70fedea9e, 5984
12762fef9022f149,    1
1277fde48a374834,    0
12799ca8bad37c63,    0
1279b78d929ba258,   52
1279c11a6679d32f,   37
1279c1bd7820bf68,   30
127abb5ad3b86afc,  121
127ae47033ea81d4,   11
127b3e7f107c808c,    0
127be25aa59e12e6,   52
127cc237de8eff82,   10
127d5d3d9b8f63dd,    4
127e777a4528e98c,   14
127ffcc92511f5f0,   44
128076a63ce13a1b,   20
128270a8f8cf1e37,    0
1282ef332461a9d0,    0
12849bdcf8ce1f12,    9
128575df069ad1d5,  101
1285ccfc5495b0e0,    4
1285ebf66c24c00d,    2
1287afc5d9ce7851,    0
1288e73829f10036,    2
128bba1dd6e0676f,    2
128c5975315429d2,    0
128d1e24b64bc729,  204
128e57e2028fc777,    5
128eef0cdf4abdec,    3
128fa6ea0ca2b456,  574
1291bde5143ad1e9,  159
129216b29d5c8205,    0
12921ca35c9aea44,    3
129274589c55b206,    0
1293aff2ed22b216,   11
1293c83d0d31aefe,   37
1293dcdffc70d129,    3
129506f4d9158716,    0
12955f014096dc89,    0
12965e5802f193a3,   92
1298c750de91f9ed,   81
12998937e76eeeab,    0
1299e852dfe8b4e3,    2
129b04c3d6981ad0,    0
129b43acdb2f3f47,   22
129b600ad307ab5f,   35
129cf25e15498e32,   33
129d3a8e7793f29f,    0
129dec04aa327a52,  765
129e8221219e070e,    7
129f49fce85d9d18,    3
12a1f76450696af7,    0
12a25f694f04a7ce,    3
12a3edfb7a4588af,    2
12a4194ca1d412e3,    9
12a65f635f2e7812,    2
12a689d93a32bd7b,    4
12a7b71048c90df3,    0
12aa045eb49bab54,    0
12ab8300c67d6b51,    0
12ab8ab6908b3d27,    1
12abd24c367dfd94,    2
12abe019c9f76437,    1
12ade1a11f3c6a5f,    0
12aed268d92fbb5d,    0
12af8f8b2a1a8bb8,   49
12af9ba8e28e25ab,   76
12b045fe9c74eafa,    0
12b16966d3596f52,    0
12b3ed93ba82b8f8,  909
12b456ddabea8453,  120
12b46c2873846d8e,    5
12b792501948774a,   23
12b7e969329a73de,    5
12baa741503775c5,   60
12bb14e45709d440,    1
12bbad32fe12e2e3,   18
12bc5259440b8115,   19
12bd631ae4681db2,   13
12c1681ca7d8ed13,   28
12c2f68ec2017e25,    4
12c316bb589f6a2a,   17
12c44e53928f5297,    1
12c614a696e3afe8,   15
12c6938cb3df6c61,    0
12c6e8e862547341,   24
12c7958ed1c00644,    1
12c7eff7fd2f2619,    6
12c7f033579ebe98,    1
12cbc24bcfdb6c0f,    0
12cc930df1e3da7e,    1
12cd4aced7a1e9d4, 7084
12cd66d19910dc7a,   48
12cec9290bc6016d,  387
12cecc477e28a400, 1159
12cf1311c53b2d89,    1
12cfce8ecc2f5e4b,    3
12cff1ef87e604f2,    1
12d17a8671c78742,   10
12d2cfa633a98f2e,    0
12d31ec953f897ba,    8
12d336927155b87a,    1
12d35afa2786784f,    1
12d5ba7e9ef76b7a,  155
12d606158f81bb8c,    2
12d674b10f513363,    0
12d70d6a584ac62c,  194
12d732180fd455ea,    3
12db1a8a16142352,    1
12db2d473aaee307,    2
12dce5490de6d618,    3
12dd2bf8c08ead50,  414
12dd38e4073b19df,    0
12df4b4342aee66e,    7
12e011e98443315d,    0
12e042cc2f1e4c75,    3
12e044b38bcbad0f,    0
12e05b1a733bf95f,    2
12e12ce1925d9a52,    0
12e148a3b7baf79b,   30
12e1a44f7ff92aca,    0
12e5308c0ff3b311,    1
12e53469b5e2c556,  232
12e5e6f29ea88818,    0
12e603daca66a940,   30
12e69b9b5c1799b5,   22
12e6aaeb4887c95f,    0
12e7ca3df8944e15,    0
12e818f0311f9230,   15
12eb0b16478fb311,    0
12eb0eb92f02b78d,    6
12eb88b327792465,   43
12eccde69d1af44d,   20
12edac5e2a7dfd63,    0
12ee8d88454cd44c,   85
12efab2d94c3832d,    0
12f1054461fc4794,    0
12f14c7fe7b9b1a4,    0
12f18f7d8c0def40,   48
12f246a08843727d,    0
12f3b2c52ed8e800,    0
12f71531d560ec77,    9
12f7d2408c3dcb88,35370
12f8a64275dc256d,   48
12f8ebbcede10fab, 5983
12f8f23865d2803c,  148
12f97c38d00b452c,    0
12f9fcc62e0702b7,    3
12fa902af1718e27,    1
12fac9cb67e4d935, 1655
12fad145029242a9,    0
12fb581e2a2b5ee3,    6
12fd8be4e684881e,    2
12febbbe37565fb4,    6
12ff34848cad43ec,    2
12ffde598d6d25e6,    0
1300004d56a9e465,    7
1300cf823b05d7fb,  298
1301a43816f7aff5,    4
1301b8c3dfab82b5,    0
1301f8a68974a6a6,   75
130325d83619a79a,  575
1304282f181d3183,    1
1304ecfb5097cf34,   16
1304f18e769a0b47,   73
1306a229cd113968,   10
1306e95d98155651,   16
13083d80bf34b88e,  157
13090b263e3681f1,  110
13095cee03ee5795,    4
130ade0c0e3332fb,   12
130c2c0abb01eb1e,    0
130d19b81ce860af,    0
130fa66de9955716,   55
13102fd75d5314bb,    4
1311b906e5101ca4,  863
13120e54d01d54cc,   60
13121c7a21f07b39,    4
131234689bb1ad14,   87
1312b82df2f18635,   55
13140e88410c2914,    1
1315012fd6cbbd84,    1
131583d4d9802134,    0
1316baad32cd1526,    2
13175f2bb08a31fd,   12
1318c08d0c23bae2, 1549
1319c1c358867087,   85
131a0ba40c03c93b,    3
131aacf85c176c0e,   25
131c18f4d7845980,   26
131c66c4b089b705,    0
131cdff96546b09b,    0
131dabb74695a182,  338
131fc15a539caf9b,    3
131fd91f24607132,    2
13201a064f945397,    0
1320528095f2bcc1,    5
132192acf7b29ea8,    0
1321c820f487203a,    8
13222be2b2c6b698,    8
132270d55302a3fd, 2908
1322db8b6da81e3e,    1
132555f148385114,   65
132651bcb437be3d,  118
13274ea47465eb83,    7
13299fa62cd02c6a, 1140
1329c1b9707db927,   17
132b019336ab9f46,   11
132b12256b33f5c2,    1
132b76a8a655b927,    6
132cb680ee49a948,    9
132d91aa8efbbab5,    9
132e85d3d329c5be,    0
132ef6e6c01c6ae2,   70
132f0dc1a3f8f34a,    0
132f7d11931f1ea5,    0
132fc55f0e16c222,  134
13304761fb702be1,   14
1330852b864eb78f,   18
1330a9327917eb0d,    1
13311f71a3f2d426,    0
13338926cc9ec584,    2
13349f8ac3b5e9dd,    0
1334b334348ad7e4,    8
133636ef8736c35c,    2
133694969b2db71b,    7
1336dc9432384cb2,   17
133734367b51f834,    0
1339af242d754a5a,  149
133b25e3e13cfdd6,    4
133c11906d4cb02f,   70
133cc784a96e2502,    0
133d68aabf56eb7a,    6
133d73a599207550,    0
133ec969ccce039d,   10
133f212f6dc873cd,  386
133f5d49e672f87e,    0
134050a49ceeed0b,   96
1343c55cd189605d,    2
134432cdf181bf53,   58
134646dcbc2e32f0,    3
1346ab141b238e69,  188
1347a1bfc5e78d3d,    0
1348062ce0d287e3,    5
13492688cf3bf84a,    2
134a0898aab2d5ba,   17
134a2e8232a35828,    1
134aab722d34020b,    0
134c211c78a7bd3d,    4
134d114382950105,    0
134d841ad89a6ce3,   12
134dd8180ccf5b53,    0
134f7e68f28eda30,   23
1351efffe4b7647c,    0
135335ecd72b1c0d,  148
